,bin,camis,boro,zipcode,cuisine_description,inspection_date_Ymd,inspection_year,inspection_date_Ymd_next,days_next_inspection,flag_restaurant_one_year,latitude,longitude
2399,1005329.0,50099760,Manhattan,10002.0,American,2019-11-07,2019,2019-11-07,0,1,40.720025692256,-73.988235789858
2400,1000000.0,50111749,Manhattan,10009.0,Coffee/Tea,2021-07-23,2021,2021-07-23,0,1,40.723182180071,-73.988289346294
2401,1003495.0,50060916,Manhattan,10002.0,Chinese,2018-04-17,2018,2018-04-17,0,1,40.713576020626,-73.996003226418
2402,1005620.0,50092115,Manhattan,10002.0,Pizza,2019-08-27,2019,2019-08-27,0,1,40.723223479446,-73.989616980188
2403,1051505.0,50111368,Manhattan,10029.0,"Juice, Smoothies, Fruit Salads",2022-01-04,2022,2022-01-04,0,1,40.792611650951,-73.950244427047
2404,1024737.0,50075332,Manhattan,10036.0,American,2018-05-31,2018,2018-05-31,0,1,40.759124635911,-73.986348218206
2405,1083631.0,50091045,Manhattan,10001.0,Frozen Desserts,2019-06-27,2019,2019-06-27,0,1,40.747374277146,-73.986011386231
2406,1016108.0,50100376,Manhattan,10003.0,American,2019-12-18,2019,2019-12-18,0,1,40.736609791786,-73.990679378381
2407,1084996.0,50105280,Manhattan,10001.0,Japanese,2021-12-06,2021,2021-12-06,0,1,40.747504090808,-73.996863743784
2408,1059643.0,50113058,Manhattan,10027.0,Soul Food,2021-11-30,2021,2021-11-30,0,1,40.816747693882,-73.953788543634
2409,1057329.0,50060215,Manhattan,10025.0,Seafood,2018-03-27,2018,2018-03-27,0,1,40.805114242977,-73.966016645031
2410,1038605.0,50074809,Manhattan,10022.0,American,2018-03-27,2018,2018-03-27,0,1,40.760413151844,-73.965862662514
2411,1010267.0,50092510,Manhattan,10014.0,American,2019-11-06,2019,2019-11-06,0,1,40.733999899611,-74.000054124594
2412,1000040.0,50076290,Manhattan,10004.0,Mexican,2018-08-09,2018,2018-08-09,0,1,40.704026400878,-74.012067943443
2413,1055485.0,50111367,Manhattan,10025.0,Seafood,2021-12-09,2021,2021-12-09,0,1,40.798059538144,-73.963719548682
2414,1077433.0,50070502,Manhattan,10012.0,Mediterranean,2018-01-18,2018,2018-01-18,0,1,40.722029922493,-73.99650418162
2415,1038651.0,50080209,Manhattan,10017.0,American,2018-08-21,2018,2018-08-21,0,1,40.749666301267,-73.971866612008
2416,1018179.0,50082539,Manhattan,10016.0,American,2019-01-29,2019,2019-01-29,0,1,40.741584877594,-73.981148053622
2417,1042034.0,50056947,Manhattan,10065.0,American,2017-03-27,2017,2017-03-27,0,1,40.764247953465,-73.967145832173
2418,1020396.0,50061233,Manhattan,10003.0,Pizza,2017-07-11,2017,2017-07-11,0,1,40.731995117718,-73.984087849803
2419,1004320.0,50094131,Manhattan,10002.0,American,2019-12-10,2019,2019-12-10,0,1,40.719701687897,-73.987103083092
2420,1799161.0,50086592,Manhattan,10019.0,Italian,2019-03-12,2019,2019-06-18,98,0,40.766812226924,-73.982808747226
2421,1001236.0,50094262,Manhattan,10007.0,Sandwiches,2019-09-05,2019,2019-09-05,0,1,40.71191509112,-74.009742793709
2422,1076262.0,50106822,Manhattan,10112.0,Tex-Mex,2021-07-26,2021,2021-12-14,141,0,40.758747437799,-73.978692223615
2423,1024904.0,50072385,Manhattan,10019.0,Donuts,2018-02-23,2018,2018-02-23,0,1,40.765916938719,-73.979758493531
2424,1062991.0,50075787,Manhattan,10032.0,Soups/Salads/Sandwiches,2018-05-21,2018,2018-05-21,0,1,40.840798519046,-73.939145420901
2425,1064279.0,50083695,Manhattan,10033.0,Coffee/Tea,2018-10-18,2018,2018-10-18,0,1,40.850367952562,-73.936450951568
2426,1064769.0,50117702,Manhattan,10034.0,Latin American,2022-03-17,2022,2022-03-17,0,1,40.864963915689,-73.922213805457
2427,1009439.0,50057029,Manhattan,10011.0,American,2017-03-21,2017,2017-03-21,0,1,40.732682382085,-73.997355163993
2428,1014491.0,50087619,Manhattan,10018.0,Pizza,2019-03-21,2019,2019-03-21,0,1,40.754895354298,-73.990185925753
2429,1051721.0,50096290,Manhattan,10029.0,American,2019-11-20,2019,2019-11-20,0,1,40.787435752033,-73.951891412337
2430,,50096475,Manhattan,10001.0,Other,2019-08-29,2019,2019-09-17,19,0,,
2431,1034817.0,50092356,Manhattan,10019.0,French,2019-06-27,2019,2019-06-27,0,1,40.762312448084,-73.976485462731
2432,1047560.0,50082528,Manhattan,10028.0,American,2018-09-07,2018,2018-09-07,0,1,40.776615474935,-73.957694312553
2433,1053439.0,50084801,Manhattan,10027.0,Indian,2020-01-16,2020,2020-01-16,0,1,40.806912664442,-73.94609764065
2434,1030225.0,50098200,Manhattan,10024.0,American,2020-03-06,2020,2020-03-06,0,1,40.782363352575,-73.978879627755
2435,1006646.0,50086552,Manhattan,10003.0,Thai,2019-01-08,2019,2019-01-08,0,1,40.728303977094,-73.988923450178
2436,1060901.0,50068064,Manhattan,10039.0,Chinese,2017-09-14,2017,2021-12-02,1540,1,40.82899520722,-73.937403720627
2437,1013859.0,50060612,Manhattan,10011.0,Mexican,2017-09-20,2017,2017-09-20,0,1,40.742154589856,-74.000757837422
2438,1026705.0,50116311,Manhattan,10019.0,Korean,2022-02-14,2022,2022-02-14,0,1,40.765141637967,-73.991437080091
2439,1015191.0,50094400,Manhattan,10001.0,American,2020-02-27,2020,2020-02-27,0,1,40.749787459116,-73.99148598045
2440,1014654.0,50106778,Manhattan,10011.0,Mediterranean,2022-02-02,2022,2022-02-02,0,1,40.739536021272,-73.996073835308
2441,1024868.0,50086699,Manhattan,10019.0,Italian,2019-04-10,2019,2019-04-10,0,1,40.765558003621,-73.983704357839
2442,1047641.0,50098846,Manhattan,10028.0,Thai,2019-10-08,2019,2022-01-11,826,1,40.777392029969,-73.957126942559
2443,1027156.0,50092108,Manhattan,10019.0,American,2019-11-01,2019,2019-11-01,0,1,40.76891025853,-73.99242578985
2444,1045147.0,50099462,Manhattan,10021.0,Japanese,2020-02-27,2020,2020-02-27,0,1,40.770332069693,-73.955940111747
2445,1022057.0,50097403,Manhattan,10016.0,Salads,2019-12-27,2019,2019-12-27,0,1,40.744072814683,-73.973280045069
2446,1010919.0,50110293,Manhattan,10014.0,Italian,2021-08-17,2021,2021-08-17,0,1,40.735712612957,-74.00212173884
2447,1040466.0,50085971,Manhattan,10022.0,Donuts,2018-12-20,2018,2018-12-20,0,1,40.757727995128,-73.963326497335
2448,1090554.0,50089342,Manhattan,10002.0,American,2020-03-13,2020,2020-03-13,0,1,40.718326605161,-73.987518207471
2449,1040052.0,50060119,Manhattan,10022.0,Chinese/Japanese,2017-03-15,2017,2017-03-15,0,1,40.759352516074,-73.962166890457
2450,1018056.0,50086469,Manhattan,10010.0,Pizza,2019-03-29,2019,2022-02-23,1062,1,40.739864411637,-73.98449012921
2451,1002396.0,50084817,Manhattan,10013.0,Chinese,2018-10-15,2018,2018-10-15,0,1,40.716167137274,-73.998171080067
2452,1036923.0,50086801,Manhattan,10022.0,American,2019-06-17,2019,2019-06-17,0,1,40.761207253748,-73.968912523238
2453,1083026.0,50067113,Manhattan,10121.0,Chinese/Japanese,2017-09-20,2017,2017-10-26,36,0,40.750009774218,-73.991345194031
2454,1036453.0,50057851,Manhattan,10022.0,Coffee/Tea,2017-03-15,2017,2017-03-15,0,1,40.756322362914,-73.97193958988
2455,1036185.0,50065819,Manhattan,10169.0,Korean,2018-02-08,2018,2018-10-12,246,0,40.75450075314,-73.975950427165
2456,1000012.0,50095341,Manhattan,10004.0,American,2019-07-24,2019,2019-07-24,0,1,40.70302461698,-74.011508734789
2457,1079211.0,50096019,Manhattan,10007.0,Hamburgers,2020-02-07,2020,2022-02-18,742,1,40.715991386777,-74.004786923723
2458,1078979.0,50086567,Manhattan,10004.0,Greek,2019-01-09,2019,2019-01-09,0,1,40.706038204921,-74.013096243331
2459,1052296.0,50118328,Manhattan,10029.0,Seafood,2022-02-09,2022,2022-02-09,0,1,40.798302555192,-73.940856685328
2460,1088533.0,50089387,Manhattan,10001.0,Bagels/Pretzels,2019-11-22,2019,2019-11-22,0,1,40.748744267795,-73.989309822167
2461,1026948.0,50099986,Manhattan,10036.0,American,2020-01-16,2020,2020-01-16,0,1,40.762742929792,-73.994985891341
2462,1014771.0,50084773,Manhattan,10011.0,Coffee/Tea,2018-11-19,2018,2018-11-19,0,1,40.742140758255,-73.994969404064
2463,1011648.0,50111267,Manhattan,10014.0,American,2021-11-03,2021,2021-11-03,0,1,40.738369429924,-74.005546331865
2464,1076894.0,50093318,Manhattan,10009.0,Mediterranean,2020-02-21,2020,2020-02-21,0,1,40.722964641657,-73.98273351658
2465,1067973.0,50093790,Manhattan,10001.0,American,2019-08-13,2019,2019-08-13,0,1,40.756556290303,-74.003808057183
2466,1077603.0,50092525,Manhattan,10009.0,American,2019-12-06,2019,2019-12-06,0,1,40.725547635026,-73.983887355783
2467,1038762.0,50094482,Manhattan,10017.0,Pizza,2019-07-12,2019,2019-08-23,42,0,40.751642278488,-73.970862398401
2468,1017004.0,50096040,Manhattan,10016.0,Pizza,2019-09-10,2019,2021-12-02,814,1,40.746995448707,-73.985596429598
2469,1048122.0,50064485,Manhattan,10128.0,Coffee/Tea,2017-08-10,2017,2022-01-27,1631,1,40.781013241715,-73.952397980658
2470,1089439.0,50073282,Manhattan,10019.0,Coffee/Tea,2018-08-08,2018,2021-08-10,1098,1,40.765008934526,-73.982895854311
2471,1063351.0,50085705,Manhattan,10032.0,Chicken,2018-12-05,2018,2018-12-05,0,1,40.836315712227,-73.943236832723
2472,1082351.0,50093228,Manhattan,10027.0,American,2019-12-04,2019,2020-03-04,91,0,40.809079508098,-73.963121086165
2473,1005364.0,50100229,Manhattan,10002.0,Chinese,2019-12-12,2019,2021-12-01,720,1,40.720193172705,-73.988729995343
2474,1087769.0,50101239,Manhattan,10010.0,American,2020-03-12,2020,2021-07-27,502,1,40.740734890392,-73.987698035628
2475,1022678.0,50072367,Manhattan,10036.0,American,2018-02-26,2018,2019-04-15,413,1,40.758385622529,-73.9815367302
2476,1034853.0,50112774,Manhattan,10019.0,Chinese,2022-03-16,2022,2022-03-16,0,1,40.76305349704,-73.976311925545
2477,1079065.0,50106573,Manhattan,10036.0,Tex-Mex,2021-09-30,2021,2021-09-30,0,1,40.762028968227,-73.990018818374
2478,1087119.0,50092150,Manhattan,10036.0,Eastern European,2021-11-15,2021,2021-11-15,0,1,40.754680600627,-73.98424122485
2479,1088961.0,50090529,Manhattan,10001.0,Other,2019-08-08,2019,2021-12-14,859,1,40.753984513583,-73.99983035853
2480,1088573.0,50086015,Manhattan,10019.0,Mediterranean,2019-04-17,2019,2019-04-17,0,1,40.765728635155,-73.987321567939
2481,1008952.0,50115040,Manhattan,10003.0,American,2021-11-22,2021,2021-11-23,1,0,40.730834863461,-73.991401816101
2482,1026569.0,50069442,Manhattan,10036.0,Asian/Asian Fusion,2017-11-24,2017,2017-11-24,0,1,40.761864293045,-73.990137967261
2483,1015760.0,50115406,Manhattan,10001.0,Indian,2021-12-20,2021,2021-12-20,0,1,40.745648011671,-73.987664644445
2484,1082743.0,50089255,Manhattan,10025.0,Donuts,2019-05-07,2019,2019-05-07,0,1,40.792620635885,-73.96770961573
2485,1026047.0,50073099,Manhattan,10019.0,Coffee/Tea,2018-02-15,2018,2018-02-15,0,1,40.768149298383,-73.985526854002
2486,1089309.0,50064480,Manhattan,10007.0,"Juice, Smoothies, Fruit Salads",2017-12-05,2017,2017-12-12,7,0,40.711829780109,-74.01208739719
2487,1008700.0,50048823,Manhattan,10012.0,Not Listed/Not Applicable,2016-09-15,2016,2016-09-15,0,1,40.730168207267,-74.000328336918
2488,1017885.0,50074742,Manhattan,10003.0,Mexican,2018-10-03,2018,2018-10-03,0,1,40.736183762131,-73.985082770975
2489,1023157.0,50110947,Manhattan,10019.0,Salads,2021-08-10,2021,2021-09-29,50,0,40.761997729789,-73.981568213506
2490,1012541.0,50100958,Manhattan,10011.0,Bakery Products/Desserts,2020-01-29,2020,2022-01-20,722,1,40.741869040229,-74.004713006739
2491,1090548.0,50094271,Manhattan,10038.0,American,2019-10-29,2019,2021-11-29,762,1,40.705857736005,-74.003769082082
2492,1006962.0,50074217,Manhattan,10013.0,Other,2019-01-05,2019,2019-01-05,0,1,40.720545016821,-73.996976852136
2493,1007347.0,50110468,Manhattan,10012.0,Tex-Mex,2021-08-31,2021,2021-08-31,0,1,40.724618224978,-74.003889204479
2494,1015513.0,50109497,Manhattan,10010.0,Coffee/Tea,2021-08-12,2021,2021-08-12,0,1,40.741067418366,-73.992457836814
2495,1089709.0,50055426,Manhattan,10019.0,Greek,2017-03-27,2017,2021-09-27,1645,1,40.771358667463,-73.993876866296
2496,1072488.0,50097999,Manhattan,10065.0,American,2019-10-16,2019,2019-10-16,0,1,40.763985568121,-73.961864623756
2497,1033133.0,50107241,Manhattan,10024.0,Sandwiches/Salads/Mixed Buffet,2021-11-22,2021,2021-11-22,0,1,40.788000661474,-73.976747198437
2498,1007605.0,50105444,Manhattan,10012.0,Coffee/Tea,2021-08-05,2021,2021-08-05,0,1,40.72436577231,-73.999866512042
2499,1016249.0,50091290,Manhattan,10010.0,Thai,2019-04-23,2019,2019-04-23,0,1,40.739598685546,-73.988946825522
2500,1022667.0,50060821,Manhattan,10036.0,Coffee/Tea,2017-04-11,2017,2017-04-11,0,1,40.757702401848,-73.982987977618
2501,1053466.0,50107935,Manhattan,10027.0,Seafood,2021-09-14,2021,2021-09-14,0,1,40.806501954102,-73.942503783219
2502,1017117.0,50051548,Manhattan,10016.0,American,2016-08-30,2016,2016-08-30,0,1,40.749245935064,-73.983953784576
2503,1062347.0,50074319,Manhattan,10031.0,Coffee/Tea,2018-09-26,2018,2018-09-26,0,1,40.824942569638,-73.951542611028
2504,1057330.0,50091025,Manhattan,10025.0,Frozen Desserts,2019-04-18,2019,2019-04-18,0,1,40.805210288773,-73.965947964352
2505,1063349.0,50083472,Manhattan,10032.0,American,2019-04-03,2019,2019-04-03,0,1,40.835402044906,-73.943909787219
2506,1014387.0,50057679,Manhattan,10119.0,Hamburgers,2017-01-23,2017,2017-10-26,276,0,40.751091318302,-73.992925898182
2507,1077841.0,50093441,Manhattan,10019.0,Korean,2019-08-01,2019,2019-08-01,0,1,40.76298118388,-73.987791377664
2508,1006756.0,50109408,Manhattan,10003.0,Japanese,2021-11-23,2021,2021-11-23,0,1,40.729149368053,-73.9889557815
2509,1052801.0,50060965,Manhattan,10029.0,French,2017-09-20,2017,2017-09-20,0,1,40.792066747093,-73.941371463188
2510,1001480.0,50105603,Manhattan,10007.0,French,2021-07-28,2021,2021-07-28,0,1,40.715082569302,-74.009566501861
2511,1013735.0,50094008,Manhattan,10011.0,American,2019-12-18,2019,2019-12-18,0,1,40.739083200409,-73.999307152135
2512,1013553.0,50091822,Manhattan,10001.0,Coffee/Tea,2020-03-06,2020,2020-03-06,0,1,40.752628472443,-73.994542709331
2513,1052161.0,50058240,Manhattan,10029.0,Bakery Products/Desserts,2017-02-14,2017,2017-02-14,0,1,40.794389852001,-73.943456910092
2514,1064272.0,50073806,Manhattan,10033.0,Latin American,2018-04-09,2018,2018-04-09,0,1,40.847632306818,-73.938015036984
2515,1064429.0,50069218,Manhattan,10033.0,Jewish/Kosher,2017-09-26,2017,2017-09-26,0,1,40.85368218435,-73.933957158334
2516,1089309.0,50053053,Manhattan,10007.0,American,2016-10-07,2016,2017-02-23,139,0,40.711829780109,-74.01208739719
2517,1077931.0,50080597,Manhattan,10011.0,American,2018-07-27,2018,2018-07-27,0,1,40.735819584525,-73.995359590907
2518,1079238.0,50083194,Manhattan,10013.0,Chinese,2018-10-05,2018,2018-10-05,0,1,40.715277839608,-73.998708590599
2519,1032666.0,50100876,Manhattan,10024.0,Asian/Asian Fusion,2021-12-01,2021,2021-12-01,0,1,40.784119756127,-73.977622428985
2520,1088961.0,50115042,Manhattan,10001.0,American,2021-10-26,2021,2021-11-01,6,0,40.753710037499,-73.999779827939
2521,1030337.0,50068929,Manhattan,10023.0,Coffee/Tea,2018-01-18,2018,2018-01-18,0,1,40.77433069441,-73.987265766397
2522,1085165.0,50075411,Manhattan,10075.0,Japanese,2019-02-08,2019,2019-02-08,0,1,40.773846262001,-73.958364016281
2523,1002692.0,50064190,Manhattan,10013.0,American,2017-05-23,2017,2017-05-23,0,1,40.718714292932,-74.000923513738
2524,1036913.0,50070066,Manhattan,10022.0,Hamburgers,2017-10-27,2017,2017-10-27,0,1,40.760756609276,-73.96710424381
2525,1035434.0,50110445,Manhattan,10017.0,Chinese,2021-09-27,2021,2021-09-27,0,1,40.757635492318,-73.977042997282
2526,1000057.0,50058977,Manhattan,10281.0,American,2017-06-14,2017,2021-12-22,1652,1,40.711417662063,-74.015441905792
2527,1030097.0,50078776,Manhattan,10023.0,Bakery Products/Desserts,2018-08-24,2018,2018-08-24,0,1,40.779657231505,-73.980028720635
2528,1016967.0,50108291,Manhattan,10016.0,American,2022-02-24,2022,2022-02-24,0,1,40.745084709851,-73.98280354871
2529,1090554.0,50099573,Manhattan,10002.0,Sandwiches,2019-12-16,2019,2020-01-06,21,0,40.718502330547,-73.988084546292
2530,1000025.0,50059676,Manhattan,10004.0,Coffee/Tea,2017-03-10,2017,2017-03-10,0,1,40.704009937179,-74.012021053653
2531,1009402.0,50088038,Manhattan,10003.0,Bakery Products/Desserts,2019-03-28,2019,2019-03-28,0,1,40.73495762481,-73.993266803323
2532,1088961.0,50094653,Manhattan,10001.0,American,2020-02-21,2020,2021-10-25,612,1,40.753710037499,-73.999779827939
2533,1076192.0,50071839,Manhattan,10036.0,American,2018-02-26,2018,2018-02-26,0,1,40.759720192632,-73.985886053426
2534,1062526.0,50043586,Manhattan,10032.0,Donuts,2016-05-05,2016,2016-05-05,0,1,40.833913066089,-73.941247716101
2535,1016950.0,50098234,Manhattan,10016.0,Other,2020-01-03,2020,2020-01-03,0,1,40.745653378418,-73.986571134652
2536,1008810.0,50095403,Manhattan,10003.0,Coffee/Tea,2019-10-09,2019,2019-10-09,0,1,40.72947644127,-73.995569301826
2537,1086100.0,50088012,Manhattan,10012.0,Japanese,2019-03-19,2019,2019-03-19,0,1,40.725274237928,-74.003459910901
2538,1063517.0,50086421,Manhattan,10033.0,Thai,2019-05-13,2019,2019-05-13,0,1,40.845864989567,-73.938558849932
2539,1034205.0,50094589,Manhattan,10036.0,American,2019-07-09,2019,2020-03-02,237,0,40.754710416461,-73.981703786697
2540,1083679.0,50109947,Manhattan,10010.0,Italian,2021-11-23,2021,2021-11-23,0,1,40.735098748796,-73.979670465683
2541,1015034.0,50075175,Manhattan,10001.0,American,2018-12-18,2018,2018-12-18,0,1,40.745420638136,-73.992872368724
2542,1015571.0,50060687,Manhattan,10010.0,Bakery Products/Desserts,2017-04-04,2017,2017-04-04,0,1,40.741918148395,-73.990487369851
2543,1087839.0,50062676,Manhattan,10023.0,Other,2017-08-08,2017,2017-08-08,0,1,40.769474335704,-73.980880191473
2544,1082131.0,50103028,Manhattan,10010.0,Chinese,2021-07-27,2021,2021-07-27,0,1,40.738313482928,-73.983505359976
2545,1089412.0,50090193,Manhattan,10001.0,Coffee/Tea,2019-08-20,2019,2021-08-11,722,1,40.755439214916,-74.002219825347
2546,1008639.0,50099862,Manhattan,10012.0,Vegan,2021-08-05,2021,2021-08-05,0,1,40.729498472054,-73.998278954618
2547,1028845.0,50079705,Manhattan,10023.0,American,2018-08-15,2018,2018-08-15,0,1,40.774272231992,-73.981265131781
2548,1024978.0,50097296,Manhattan,10036.0,Italian,2019-12-02,2019,2019-12-02,0,1,40.759193669729,-73.990452406045
2549,1027182.0,50093094,Manhattan,10036.0,American,2019-09-18,2019,2019-09-18,0,1,40.76288576673,-73.999974730859
2550,1054448.0,50108603,Manhattan,10035.0,Chinese,2021-11-29,2021,2021-11-29,0,1,40.80325270831,-73.938247963451
2551,1057397.0,50075968,Manhattan,10026.0,Coffee/Tea,2018-05-22,2018,2018-05-22,0,1,40.802509470125,-73.950832985841
2552,1000003.0,50111539,Manhattan,10004.0,Coffee/Tea,2021-07-28,2021,2021-11-30,125,0,40.701687901075,-74.011631125861
2553,1082254.0,50067908,Manhattan,10018.0,Thai,2017-11-27,2017,2017-11-27,0,1,40.754418098909,-73.995535151707
2554,1016203.0,50084715,Manhattan,10003.0,Coffee/Tea,2019-01-03,2019,2019-01-03,0,1,40.738983892759,-73.989307785631
2555,1050220.0,50099719,Manhattan,10128.0,Chinese,2019-10-16,2019,2019-10-16,0,1,40.78055785168,-73.946696791777
2556,1009754.0,50070913,Manhattan,10014.0,Coffee/Tea,2019-01-28,2019,2019-05-09,101,0,40.727384882674,-74.005516550541
2557,1018502.0,50092137,Manhattan,10016.0,Spanish,2020-02-13,2020,2020-02-13,0,1,40.745155356358,-73.978545013197
2558,1079379.0,50095160,Manhattan,10029.0,Chinese,2020-02-20,2020,2020-02-20,0,1,40.795170935263,-73.935998216802
2559,1000000.0,50099835,Manhattan,10019.0,American,2020-01-02,2020,2020-02-26,55,0,40.766065420049,-73.981317989964
2560,1015811.0,50102698,Manhattan,10001.0,American,2020-02-18,2020,2020-02-18,0,1,40.746948945977,-73.986917337489
2561,1028614.0,50102465,Manhattan,10023.0,American,2020-01-30,2020,2020-01-30,0,1,40.776179253854,-73.977982557122
2562,1017906.0,50056945,Manhattan,10003.0,American,2016-12-20,2016,2016-12-20,0,1,40.737671769238,-73.988026977398
2563,1076317.0,50061076,Manhattan,10021.0,Soups/Salads/Sandwiches,2017-06-08,2017,2021-11-17,1623,1,40.769571296033,-73.954716745146
2564,1005692.0,50085733,Manhattan,10002.0,Bakery Products/Desserts,2019-01-08,2019,2019-01-08,0,1,40.720671073555,-73.992543128273
2565,1014012.0,50097325,Manhattan,10011.0,Thai,2019-09-30,2019,2019-09-30,0,1,40.743551676191,-73.999736555732
2566,1037560.0,50060230,Manhattan,10017.0,Continental,2017-03-24,2017,2017-03-24,0,1,40.751096626036,-73.973136456725
2567,1051992.0,50073215,Manhattan,10029.0,Latin American,2018-02-22,2018,2018-02-22,0,1,40.791663115619,-73.9466878661
2568,1045319.0,50085148,Manhattan,10065.0,Pizza,2019-01-09,2019,2019-01-09,0,1,40.761808457858,-73.960338921663
2569,1062302.0,50104194,Manhattan,10031.0,Latin American,2021-12-15,2021,2021-12-15,0,1,40.822799786102,-73.953625346356
2570,1084318.0,50080206,Manhattan,10029.0,Pizza,2018-09-04,2018,2018-09-04,0,1,40.790834819164,-73.942289847663
2571,1038474.0,50116405,Manhattan,10022.0,American,2021-12-08,2021,2021-12-08,0,1,40.755887601863,-73.967792462007
2572,1088910.0,50084742,Manhattan,10010.0,American,2018-11-23,2018,2019-04-12,140,0,40.741610442787,-73.987448871655
2573,1090311.0,50072427,Manhattan,10003.0,Frozen Desserts,2018-03-14,2018,2018-03-14,0,1,40.728230038288,-73.990850130607
2574,1046978.0,50099702,Manhattan,10128.0,Italian,2019-12-11,2019,2019-12-11,0,1,40.783114858982,-73.957173797144
2575,1001052.0,50094703,Manhattan,10006.0,American,2019-07-08,2019,2019-07-08,0,1,40.708491997367,-74.013374460134
2576,1064509.0,50100675,Manhattan,10034.0,Mexican,2020-01-03,2020,2020-01-03,0,1,40.864097233758,-73.919181507669
2577,1008974.0,50083678,Manhattan,10003.0,Chinese,2019-05-30,2019,2019-05-30,0,1,40.730862102008,-73.988959104676
2578,1082258.0,50062365,Manhattan,10018.0,Sandwiches,2017-04-26,2017,2017-04-26,0,1,40.754140885849,-73.995737296843
2579,1003798.0,50092851,Manhattan,10002.0,Greek,2019-05-28,2019,2019-05-28,0,1,40.714440403449,-73.991858451787
2580,1039464.0,50079610,Manhattan,10022.0,French,2019-01-14,2019,2019-01-14,0,1,40.754334372672,-73.968897696042
2581,1011986.0,50083936,Manhattan,10014.0,Bottled Beverages,2018-10-29,2018,2018-10-29,0,1,40.732478890868,-74.009688080386
2582,1006906.0,50106402,Manhattan,10003.0,Pizza,2021-09-15,2021,2021-09-15,0,1,40.732827044834,-73.986115482704
2583,1090548.0,50095573,Manhattan,10038.0,Asian/Asian Fusion,2019-10-08,2019,2019-11-07,30,0,40.706291431648,-74.003029712561
2584,1003323.0,50049678,Manhattan,10038.0,Pizza,2016-09-22,2016,2016-09-22,0,1,40.711890760013,-73.996894282749
2585,1024795.0,50078026,Manhattan,10019.0,American,2018-07-05,2018,2018-07-05,0,1,40.760746417645,-73.983525051517
2586,1054468.0,50077203,Manhattan,10035.0,Chicken,2018-06-11,2018,2018-06-11,0,1,40.804635969034,-73.9380769041
2587,1088431.0,50106123,Manhattan,10013.0,Other,2021-11-30,2021,2021-11-30,0,1,40.725609031324,-74.005253029906
2588,1064898.0,50099173,Manhattan,10040.0,"Juice, Smoothies, Fruit Salads",2020-02-10,2020,2020-02-10,0,1,40.865126247353,-73.92699685502
2589,1036206.0,50066295,Manhattan,10017.0,Coffee/Tea,2018-04-03,2018,2019-04-12,374,1,40.754236829522,-73.973994224303
2590,1025164.0,50085396,Manhattan,10019.0,Thai,2019-01-04,2019,2019-01-04,0,1,40.762646496982,-73.989549443127
2591,1006132.0,50095492,Manhattan,10003.0,"Juice, Smoothies, Fruit Salads",2019-11-26,2019,2019-11-26,0,1,40.724403531179,-73.987621690674
2592,1005612.0,50118022,Manhattan,10002.0,Other,2022-01-12,2022,2022-01-12,0,1,40.720904275043,-73.991089241475
2593,1018264.0,50090528,Manhattan,10016.0,Frozen Desserts,2019-04-22,2019,2019-04-22,0,1,40.743050400951,-73.980083041804
2594,1012203.0,50071497,Manhattan,10014.0,American,2017-12-12,2017,2018-01-28,47,0,40.740617265475,-74.007718936669
2595,1006597.0,50066655,Manhattan,10003.0,Japanese,2017-11-02,2017,2017-11-02,0,1,40.726325076985,-73.9897427712
2596,1007487.0,50109998,Manhattan,10012.0,"Juice, Smoothies, Fruit Salads",2021-11-16,2021,2021-11-16,0,1,40.722647477819,-73.995977426469
2597,1083156.0,50113547,Manhattan,10003.0,Italian,2022-02-25,2022,2022-02-25,0,1,40.733154323937,-73.993429357959
2598,1088603.0,50080094,Manhattan,10019.0,Jewish/Kosher,2019-04-11,2019,2019-04-11,0,1,40.761095232496,-73.985217951657
2599,1006235.0,50066022,Manhattan,10003.0,Japanese,2017-08-01,2017,2017-08-01,0,1,40.727049499467,-73.987747474794
2600,1024960.0,50081337,Manhattan,10036.0,Chinese,2018-11-23,2018,2018-11-23,0,1,40.759380425888,-73.991917911901
2601,1087536.0,50085369,Manhattan,10016.0,Coffee/Tea,2018-12-07,2018,2018-12-07,0,1,40.74385821237,-73.98581003216
2602,1088442.0,50117636,Manhattan,10006.0,Other,2022-02-22,2022,2022-02-22,0,1,40.709131451614,-74.014020233871
2603,1011213.0,50080155,Manhattan,10014.0,Tex-Mex,2018-08-28,2018,2018-08-28,0,1,40.734727219842,-74.003117610788
2604,1056658.0,50087580,Manhattan,10025.0,Japanese,2019-02-06,2019,2019-02-06,0,1,40.801328950729,-73.965065024806
2605,1076077.0,50084439,Manhattan,10014.0,Asian/Asian Fusion,2018-11-07,2018,2021-11-10,1099,1,40.731609197835,-74.001634503876
2606,1087670.0,50081058,Manhattan,10003.0,Chinese,2018-10-09,2018,2018-10-09,0,1,40.73315123737,-73.988973156959
2607,1008755.0,50107134,Manhattan,10012.0,Chinese,2021-11-09,2021,2021-11-09,0,1,40.731373159252,-74.000313910224
2608,1022564.0,50055078,Manhattan,10018.0,Tex-Mex,2016-12-15,2016,2017-03-03,78,0,40.753969939288,-73.986028042779
2609,1035370.0,50112478,Manhattan,10017.0,American,2022-03-02,2022,2022-03-02,0,1,40.75419105891,-73.978274995801
2610,1008640.0,50073342,Manhattan,10012.0,Italian,2018-02-22,2018,2018-02-22,0,1,40.728804047051,-73.998325876931
